oblast_id,raion_id,hromada_id,hromada_name,hromada_geo_id,has_adm3_geometry,parent_link_status
UA35,UA3502,UA35020010000028961,Благовіщенська територіальна громада,3502001,1,linked
UA35,UA3502,UA35020030000022644,Вільшанська територіальна громада,3502003,1,linked
UA35,UA3502,UA35020050000014205,Гайворонська територіальна громада,3502005,1,linked
UA35,UA3502,UA35020070000018243,Голованівська територіальна громада,3502007,1,linked
UA35,UA3502,UA35020090000039429,Заваллівська територіальна громада,3502009,1,linked
UA35,UA3502,UA35020110000013511,Надлацька територіальна громада,3502011,1,linked
UA35,UA3502,UA35020130000045875,Новоархангельська територіальна громада,3502013,1,linked
UA35,UA3502,UA35020150000027557,Перегонівська територіальна громада,3502015,1,linked
UA35,UA3502,UA35020170000076448,Підвисоцька територіальна громада,3502017,1,linked
UA35,UA3502,UA35020190000025203,Побузька територіальна громада,3502019,1,linked
UA35,UA3504,UA35040010000022631,Аджамська територіальна громада,3504001,1,linked
UA35,UA3504,UA35040030000074104,Бобринецька територіальна громада,3504003,1,linked
UA35,UA3504,UA35040050000013889,Великосеверинівська територіальна громада,3504005,1,linked
UA35,UA3504,UA35040070000034432,Гурівська територіальна громада,3504007,1,linked
UA35,UA3504,UA35040090000082553,Дмитрівська територіальна громада,3504009,1,linked
UA35,UA3504,UA35040110000055821,Долинська територіальна громада,3504011,1,linked
UA35,UA3504,UA35040130000021732,Знам’янська територіальна громада,3504013,1,linked
UA35,UA3504,UA35040150000097644,Катеринівська територіальна громада,3504015,1,linked
UA35,UA3504,UA35040170000065192,Кетрисанівська територіальна громада,3504017,1,linked
UA35,UA3504,UA35040190000012514,Компаніївська територіальна громада,3504019,1,linked
UA35,UA3504,UA35040210000014072,Кропивницька територіальна громада,3504021,1,linked
UA35,UA3504,UA35040230000015609,Новгородківська територіальна громада,3504023,1,linked
UA35,UA3504,UA35040250000048915,Олександрівська територіальна громада,3504025,1,linked
UA35,UA3504,UA35040270000084621,Первозванівська територіальна громада,3504027,1,linked
UA35,UA3504,UA35040290000046019,Соколівська територіальна громада,3504029,1,linked
UA35,UA3504,UA35040310000035890,Суботцівська територіальна громада,3504031,1,linked
UA35,UA3504,UA35040330000014430,Устинівська територіальна громада,3504033,1,linked
UA35,UA3506,UA35060010000018331,Ганнівська територіальна громада,3506001,1,linked
UA35,UA3506,UA35060030000099117,Глодоська територіальна громада,3506003,1,linked
UA35,UA3506,UA35060050000025668,Добровеличківська територіальна громада,3506005,1,linked
UA35,UA3506,UA35060070000071148,Злинська територіальна громада,3506007,1,linked
UA35,UA3506,UA35060090000091976,Маловисківська територіальна громада,3506009,1,linked
UA35,UA3506,UA35060110000056063,Мар’янівська територіальна громада,3506011,1,linked
UA35,UA3506,UA35060130000087718,Новомиргородська територіальна громада,3506013,1,linked
UA35,UA3506,UA35060150000073710,Новоукраїнська територіальна громада,3506015,1,linked
UA35,UA3506,UA35060170000071056,Піщанобрідська територіальна громада,3506017,1,linked
UA35,UA3506,UA35060190000079777,Помічнянська територіальна громада,3506019,1,linked
UA35,UA3506,UA35060210000019042,Рівнянська територіальна громада,3506021,1,linked
UA35,UA3506,UA35060230000086264,Смолінська територіальна громада,3506023,1,linked
UA35,UA3506,UA35060250000057436,Тишківська територіальна громада,3506025,1,linked
UA35,UA3508,UA35080010000032386,Великоандрусівська територіальна громада,3508001,1,linked
UA35,UA3508,UA35080030000042560,Новопразька територіальна громада,3508003,1,linked
UA35,UA3508,UA35080050000038829,Олександрійська територіальна громада,3508005,1,linked
UA35,UA3508,UA35080070000016791,Онуфріївська територіальна громада,3508007,1,linked
UA35,UA3508,UA35080090000078673,Пантаївська територіальна громада,3508009,1,linked
UA35,UA3508,UA35080110000063919,Петрівська територіальна громада,3508011,1,linked
UA35,UA3508,UA35080130000048304,Попельнастівська територіальна громада,3508013,1,linked
UA35,UA3508,UA35080150000074379,Приютівська територіальна громада,3508015,1,linked
UA35,UA3508,UA35080170000077673,Світловодська територіальна громада,3508017,1,linked
UA44,UA4402,UA44020010000067642,Алчевська територіальна громада,4402001,1,linked
UA44,UA4402,UA44020030000055937,Зимогір’ївська територіальна громада,4402003,1,linked
UA44,UA4402,UA44020050000061272,Кадіївська територіальна громада,4402005,1,linked
UA44,UA4404,UA44040010000091230,Довжанська територіальна громада,4404001,1,linked
UA44,UA4404,UA44040030000034083,Сорокинська територіальна громада,4404003,1,linked
UA44,UA4406,UA44060010000059164,Луганська територіальна громада,4406001,1,linked
UA44,UA4406,UA44060030000019360,Лутугинська територіальна громада,4406003,1,linked
UA44,UA4406,UA44060050000028333,Молодогвардійська територіальна громада,4406005,1,linked
UA44,UA4408,UA44080010000030435,Антрацитівська територіальна громада,4408001,1,linked
UA44,UA4408,UA44080030000048115,Ровеньківська територіальна громада,4408003,1,linked
UA44,UA4408,UA44080050000055882,Хрустальненська територіальна громада,4408005,1,linked
UA44,UA4410,UA44100010000048313,Білокуракинська територіальна громада,4410001,1,linked
UA44,UA4410,UA44100030000094890,Коломийчиська територіальна громада,4410003,1,linked
UA44,UA4410,UA44100050000027880,Красноріченська територіальна громада,4410005,1,linked
UA44,UA4410,UA44100070000070448,Лозно-Олександрівська територіальна громада,4410007,1,linked
UA44,UA4410,UA44100090000087782,Нижньодуванська територіальна громада,4410009,1,linked
UA44,UA4410,UA44100110000061602,Сватівська територіальна громада,4410011,1,linked
UA44,UA4410,UA44100130000017965,Троїцька територіальна громада,4410013,1,linked
UA44,UA4412,UA44120010000044132,Гірська територіальна громада,4412001,1,linked
UA44,UA4412,UA44120030000094047,Кремінська територіальна громада,4412003,1,linked
UA44,UA4412,UA44120050000066819,Лисичанська територіальна громада,4412005,1,linked
UA44,UA4412,UA44120070000073915,Попаснянська територіальна громада,4412007,1,linked
UA44,UA4412,UA44120090000062828,Рубіжанська територіальна громада,4412009,1,linked
UA44,UA4412,UA44120110000010163,Сєвєродонецька територіальна громада,4412011,1,linked
UA44,UA4414,UA44140010000036188,Біловодська територіальна громада,4414001,1,linked
UA44,UA4414,UA44140030000070201,Білолуцька територіальна громада,4414003,1,linked
UA44,UA4414,UA44140050000026566,Марківська територіальна громада,4414005,1,linked
UA44,UA4414,UA44140070000058445,Міловська територіальна громада,4414007,1,linked
UA44,UA4414,UA44140090000072167,Новопсковська територіальна громада,4414009,1,linked
UA44,UA4414,UA44140110000056578,Старобільська територіальна громада,4414011,1,linked
UA44,UA4414,UA44140130000089782,Чмирівська територіальна громада,4414013,1,linked
UA44,UA4414,UA44140150000072734,Шульгинська територіальна громада,4414015,1,linked
UA44,UA4416,UA44160010000053248,Нижньотеплівська територіальна громада,4416001,1,linked
UA44,UA4416,UA44160030000020916,Новоайдарська територіальна громада,4416003,1,linked
UA44,UA4416,UA44160050000040019,Станично-Луганська територіальна громада,4416005,1,linked
UA44,UA4416,UA44160070000013725,Широківська територіальна громада,4416007,1,linked
UA44,UA4416,UA44160090000075695,Щастинська територіальна громада,4416009,1,linked
UA46,UA4602,UA46020010000073886,Бориславська територіальна громада,4602001,1,linked
UA46,UA4602,UA46020030000019252,Дрогобицька територіальна громада,4602003,1,linked
UA46,UA4602,UA46020050000037271,Меденицька територіальна громада,4602005,1,linked
UA46,UA4602,UA46020070000056149,Східницька територіальна громада,4602007,1,linked
UA46,UA4602,UA46020090000057315,Трускавецька територіальна громада,4602009,1,linked
UA46,UA4604,UA46040010000033885,Бродівська територіальна громада,4604001,1,linked
UA46,UA4604,UA46040030000058332,Буська територіальна громада,4604003,1,linked
UA46,UA4604,UA46040050000062043,Заболотцівська територіальна громада,4604005,1,linked
UA46,UA4604,UA46040070000032075,Золочівська територіальна громада,4604007,1,linked
UA46,UA4604,UA46040090000012087,Красненська територіальна громада,4604009,1,linked
UA46,UA4604,UA46040110000093394,Підкамінська територіальна громада,4604011,1,linked
UA46,UA4604,UA46040130000035029,Поморянська територіальна громада,4604013,1,linked
UA46,UA4606,UA46060010000049728,Бібрська територіальна громада,4606001,1,linked
UA46,UA4606,UA46060030000020652,Великолюбінська територіальна громада,4606003,1,linked
UA46,UA4606,UA46060050000016451,Глинянська територіальна громада,4606005,1,linked
UA46,UA4606,UA46060070000047720,Городоцька територіальна громада,4606007,1,linked
UA46,UA4606,UA46060090000017373,Давидівська територіальна громада,4606009,1,linked
UA46,UA4606,UA46060110000011684,Добросинсько-Магерівська територіальна громада,4606011,1,linked
UA46,UA4606,UA46060130000059055,Жовківська територіальна громада,4606013,1,linked
UA46,UA4606,UA46060150000060045,Жовтанецька територіальна громада,4606015,1,linked
UA46,UA4606,UA46060170000014754,Зимноводівська територіальна громада,4606017,1,linked
UA46,UA4606,UA46060190000038354,Кам’янка-Бузька територіальна громада,4606019,1,linked
UA46,UA4606,UA46060210000047788,Комарнівська територіальна громада,4606021,1,linked
UA46,UA4606,UA46060230000093092,Куликівська територіальна громада,4606023,1,linked
UA46,UA4606,UA46060250000025047,Львівська територіальна громада,4606025,1,linked
UA46,UA4606,UA46060270000027170,Мурованська територіальна громада,4606027,1,linked
UA46,UA4606,UA46060290000052876,Новояричівська територіальна громада,4606029,1,linked
UA46,UA4606,UA46060310000086550,Оброшинська територіальна громада,4606031,1,linked
UA46,UA4606,UA46060330000065074,Перемишлянська територіальна громада,4606033,1,linked
UA46,UA4606,UA46060350000036006,Підберізцівська територіальна громада,4606035,1,linked
UA46,UA4606,UA46060370000065608,Пустомитівська територіальна громада,4606037,1,linked
UA46,UA4606,UA46060390000035967,Рава-Руська територіальна громада,4606039,1,linked
UA46,UA4606,UA46060410000052681,Сокільницька територіальна громада,4606041,1,linked
UA46,UA4606,UA46060430000091455,Солонківська територіальна громада,4606043,1,linked
UA46,UA4606,UA46060450000037997,Щирецька територіальна громада,4606045,1,linked
UA46,UA4608,UA46080010000010628,Бісковицька територіальна громада,4608001,1,linked
UA46,UA4608,UA46080030000048662,Боринська територіальна громада,4608003,1,linked
UA46,UA4608,UA46080050000015399,Добромильська територіальна громада,4608005,1,linked
UA46,UA4608,UA46080070000035761,Новокалинівська територіальна громада,4608007,1,linked
UA46,UA4608,UA46080090000029798,Ралівська територіальна громада,4608009,1,linked
UA46,UA4608,UA46080110000050484,Рудківська територіальна громада,4608011,1,linked
UA46,UA4608,UA46080130000077112,Самбірська територіальна громада,4608013,1,linked
UA46,UA4608,UA46080150000050321,Старосамбірська територіальна громада,4608015,1,linked
UA46,UA4608,UA46080170000064605,Стрілківська територіальна громада,4608017,1,linked
UA46,UA4608,UA46080190000096121,Турківська територіальна громада,4608019,1,linked
UA46,UA4608,UA46080210000051983,Хирівська територіальна громада,4608021,1,linked
UA46,UA4610,UA46100010000066018,Гніздичівська територіальна громада,4610001,1,linked
UA46,UA4610,UA46100030000016064,Грабовецько-Дулібівська територіальна громада,4610003,1,linked
UA46,UA4610,UA46100050000053848,Жидачівська територіальна громада,4610005,1,linked
UA46,UA4610,UA46100070000076013,Журавненська територіальна громада,4610007,1,linked
UA46,UA4610,UA46100090000076723,Козівська територіальна громада,4610009,1,linked
UA46,UA4610,UA46100110000018989,Миколаївська територіальна громада,4610011,1,linked
UA46,UA4610,UA46100130000048262,Моршинська територіальна громада,4610013,1,linked
UA46,UA4610,UA46100150000087495,Новороздільська територіальна громада,4610015,1,linked
UA46,UA4610,UA46100170000077437,Розвадівська територіальна громада,4610017,1,linked
UA46,UA4610,UA46100190000081766,Сколівська територіальна громада,4610019,1,linked
UA46,UA4610,UA46100210000027970,Славська територіальна громада,4610021,1,linked
UA46,UA4610,UA46100230000047305,Стрийська територіальна громада,4610023,1,linked
UA46,UA4610,UA46100250000088835,Тростянецька територіальна громада,4610025,1,linked
UA46,UA4610,UA46100270000094052,Ходорівська територіальна громада,4610027,1,linked
UA46,UA4612,UA46120010000054878,Белзька територіальна громада,4612001,1,linked
UA46,UA4612,UA46120030000069375,Великомостівська територіальна громада,4612003,1,linked
UA46,UA4612,UA46120050000027080,Добротвірська територіальна громада,4612005,1,linked
UA46,UA4612,UA46120070000071541,Лопатинська територіальна громада,4612007,1,linked
UA46,UA4612,UA46120090000051307,Радехівська територіальна громада,4612009,1,linked
UA46,UA4612,UA46120110000062257,Сокальська територіальна громада,4612011,1,linked
UA46,UA4612,UA46120130000026331,Червоноградська територіальна громада,4612013,1,linked
UA46,UA4614,UA46140010000081849,Івано-Франківська територіальна громада,4614001,1,linked
UA46,UA4614,UA46140030000023506,Мостиська територіальна громада,4614003,1,linked
UA46,UA4614,UA46140050000054478,Новояворівська територіальна громада,4614005,1,linked
UA46,UA4614,UA46140070000010135,Судововишнянська територіальна громада,4614007,1,linked
UA46,UA4614,UA46140090000079730,Шегинівська територіальна громада,4614009,1,linked
UA46,UA4614,UA46140110000063568,Яворівська територіальна громада,4614011,1,linked
UA48,UA4802,UA48020010000091496,Баштанська територіальна громада,4802001,1,linked
UA48,UA4802,UA48020030000061219,Березнегуватська територіальна громада,4802003,1,linked
UA48,UA4802,UA48020050000023194,Вільнозапорізька територіальна громада,4802005,1,linked
UA48,UA4802,UA48020070000050731,Володимирівська територіальна громада,4802007,1,linked
UA48,UA4802,UA48020090000069919,Горохівська територіальна громада,4802009,1,linked
UA48,UA4802,UA48020110000020969,Інгульська територіальна громада,4802011,1,linked
UA48,UA4802,UA48020130000080862,Казанківська територіальна громада,4802013,1,linked
UA48,UA4802,UA48020150000051082,Новобузька територіальна громада,4802015,1,linked
UA48,UA4802,UA48020170000082529,Привільненська територіальна громада,4802017,1,linked
UA48,UA4802,UA48020190000083597,Снігурівська територіальна громада,4802019,1,linked
UA48,UA4802,UA48020210000024814,Софіївська територіальна громада,4802021,1,linked
UA48,UA4802,UA48020230000095751,Широківська територіальна громада,4802023,1,linked
UA48,UA4804,UA48040010000016403,Братська територіальна громада,4804001,1,linked
UA48,UA4804,UA48040030000013036,Бузька територіальна громада,4804003,1,linked
UA48,UA4804,UA48040050000011284,Веселинівська територіальна громада,4804005,1,linked
UA48,UA4804,UA48040070000056126,Вознесенська територіальна громада,4804007,1,linked
UA48,UA4804,UA48040090000070960,Доманівська територіальна громада,4804009,1,linked
UA48,UA4804,UA48040110000015580,Дорошівська територіальна громада,4804011,1,linked
UA48,UA4804,UA48040130000074078,Єланецька територіальна громада,4804013,1,linked
UA48,UA4804,UA48040150000011861,Мостівська територіальна громада,4804015,1,linked
UA48,UA4804,UA48040170000057262,Новомар’ївська територіальна громада,4804017,1,linked
UA48,UA4804,UA48040190000026236,Олександрівська територіальна громада,4804019,1,linked
UA48,UA4804,UA48040210000049987,Прибужанівська територіальна громада,4804021,1,linked
UA48,UA4804,UA48040230000012964,Прибузька територіальна громада,4804023,1,linked
UA48,UA4804,UA48040250000044166,Южноукраїнська територіальна громада,4804025,1,linked
UA48,UA4806,UA48060010000061913,Березанська територіальна громада,4806001,1,linked
UA48,UA4806,UA48060030000055210,Веснянська територіальна громада,4806003,1,linked
UA48,UA4806,UA48060050000074873,Воскресенська територіальна громада,4806005,1,linked
UA48,UA4806,UA48060070000087404,Галицинівська територіальна громада,4806007,1,linked
UA48,UA4806,UA48060090000097375,Коблівська територіальна громада,4806009,1,linked
UA48,UA4806,UA48060110000055792,Костянтинівська територіальна громада,4806011,1,linked
UA48,UA4806,UA48060130000035572,Куцурубська територіальна громада,4806013,1,linked
UA48,UA4806,UA48060150000071713,Миколаївська територіальна громада,4806015,1,linked
UA48,UA4806,UA48060170000025778,Мішково-Погорілівська територіальна громада,4806017,1,linked
UA48,UA4806,UA48060190000070297,Нечаянська територіальна громада,4806019,1,linked
UA48,UA4806,UA48060210000081533,Новоодеська територіальна громада,4806021,1,linked
UA48,UA4806,UA48060230000098265,Ольшанська територіальна громада,4806023,1,linked
UA48,UA4806,UA48060250000061313,Очаківська територіальна громада,4806025,1,linked
UA48,UA4806,UA48060270000044708,Первомайська територіальна громада,4806027,1,linked
UA48,UA4806,UA48060290000080246,Радсадівська територіальна громада,4806029,1,linked
UA48,UA4806,UA48060310000084930,Степівська територіальна громада,4806031,1,linked
UA48,UA4806,UA48060330000083035,Сухоєланецька територіальна громада,4806033,1,linked
UA48,UA4806,UA48060350000011218,Чорноморська територіальна громада,4806035,1,linked
UA48,UA4806,UA48060370000016130,Шевченківська територіальна громада,4806037,1,linked
UA48,UA4808,UA48080010000048763,Арбузинська територіальна громада,4808001,1,linked
UA48,UA4808,UA48080030000050927,Благодатненська територіальна громада,4808003,1,linked
UA48,UA4808,UA48080050000053070,Врадіївська територіальна громада,4808005,1,linked
UA48,UA4808,UA48080070000061107,Кам’яномостівська територіальна громада,4808007,1,linked
UA48,UA4808,UA48080090000029942,Кривоозерська територіальна громада,4808009,1,linked
UA48,UA4808,UA48080110000010732,Мигіївська територіальна громада,4808011,1,linked
UA48,UA4808,UA48080130000028458,Первомайська територіальна громада,4808013,1,linked
UA48,UA4808,UA48080150000083195,Синюхинобрідська територіальна громада,4808015,1,linked
UA51,UA5102,UA51020010000012094,Андрієво-Іванівська територіальна громада,5102001,1,linked
UA51,UA5102,UA51020030000095942,Березівська територіальна громада,5102003,1,linked
UA51,UA5102,UA51020050000075980,Великобуялицька територіальна громада,5102005,1,linked
UA51,UA5102,UA51020070000019684,Знам’янська територіальна громада,5102007,1,linked
UA51,UA5102,UA51020090000073639,Іванівська територіальна громада,5102009,1,linked
UA51,UA5102,UA51020110000041005,Коноплянська територіальна громада,5102011,1,linked
UA51,UA5102,UA51020130000060117,Курісовська територіальна громада,5102013,1,linked
UA51,UA5102,UA51020150000090298,Миколаївська територіальна громада,5102015,1,linked
UA51,UA5102,UA51020170000041393,Новокальчевська територіальна громада,5102017,1,linked
UA51,UA5102,UA51020190000074479,Петровірівська територіальна громада,5102019,1,linked
UA51,UA5102,UA51020210000019597,Раухівська територіальна громада,5102021,1,linked
UA51,UA5102,UA51020230000068053,Розквітівська територіальна громада,5102023,1,linked
UA51,UA5102,UA51020250000084082,Старомаяківська територіальна громада,5102025,1,linked
UA51,UA5102,UA51020270000068435,Стрюківська територіальна громада,5102027,1,linked
UA51,UA5102,UA51020290000017926,Чогодарівська територіальна громада,5102029,1,linked
UA51,UA5102,UA51020310000020019,Ширяївська територіальна громада,5102031,1,linked
UA51,UA5104,UA51040010000016896,Білгород-Дністровська територіальна громада,5104001,1,linked
UA51,UA5104,UA51040030000095700,Дивізійська територіальна громада,5104003,1,linked
UA51,UA5104,UA51040050000073907,Кароліно-Бугазька територіальна громада,5104005,1,linked
UA51,UA5104,UA51040070000074000,Кулевчанська територіальна громада,5104007,1,linked
UA51,UA5104,UA51040090000096249,Лиманська територіальна громада,5104009,1,linked
UA51,UA5104,UA51040110000040346,Маразліївська територіальна громада,5104011,1,linked
UA51,UA5104,UA51040130000049323,Мологівська територіальна громада,5104013,1,linked
UA51,UA5104,UA51040150000087491,Петропавлівська територіальна громада,5104015,1,linked
UA51,UA5104,UA51040170000036391,Плахтіївська територіальна громада,5104017,1,linked
UA51,UA5104,UA51040190000058077,Саратська територіальна громада,5104019,1,linked
UA51,UA5104,UA51040210000057879,Сергіївська територіальна громада,5104021,1,linked
UA51,UA5104,UA51040230000018414,Старокозацька територіальна громада,5104023,1,linked
UA51,UA5104,UA51040250000099866,Татарбунарська територіальна громада,5104025,1,linked
UA51,UA5104,UA51040270000028361,Тузлівська територіальна громада,5104027,1,linked
UA51,UA5104,UA51040290000011852,Успенівська територіальна громада,5104029,1,linked
UA51,UA5104,UA51040310000071545,Шабівська територіальна громада,5104031,1,linked
UA51,UA5106,UA51060010000033212,Арцизька територіальна громада,5106001,1,linked
UA51,UA5106,UA51060030000044366,Болградська територіальна громада,5106003,1,linked
UA51,UA5106,UA51060050000061243,Бородінська територіальна громада,5106005,1,linked
UA51,UA5106,UA51060070000052726,Василівська територіальна громада,5106007,1,linked
UA51,UA5106,UA51060090000014997,Городненська територіальна громада,5106009,1,linked
UA51,UA5106,UA51060110000077844,Криничненська територіальна громада,5106011,1,linked
UA51,UA5106,UA51060130000042133,Кубейська територіальна громада,5106013,1,linked
UA51,UA5106,UA51060150000016544,Павлівська територіальна громада,5106015,1,linked
UA51,UA5106,UA51060170000068967,Тарутинська територіальна громада,5106017,1,linked
UA51,UA5106,UA51060190000067242,Теплицька територіальна громада,5106019,1,linked
UA51,UA5108,UA51080010000087690,Вилківська територіальна громада,5108001,1,linked
UA51,UA5108,UA51080030000048246,Ізмаїльська територіальна громада,5108003,1,linked
UA51,UA5108,UA51080050000022808,Кілійська територіальна громада,5108005,1,linked
UA51,UA5108,UA51080070000040493,Ренійська територіальна громада,5108007,1,linked
UA51,UA5108,UA51080090000065506,Саф’янівська територіальна громада,5108009,1,linked
UA51,UA5108,UA51080110000079212,Суворовська територіальна громада,5108011,1,linked
UA51,UA5110,UA51100010000023950,Авангардівська територіальна громада,5110001,1,linked
UA51,UA5110,UA51100030000027628,Біляївська територіальна громада,5110003,1,linked
UA51,UA5110,UA51100050000066202,Великодальницька територіальна громада,5110005,1,linked
UA51,UA5110,UA51100070000063635,Великодолинська територіальна громада,5110007,1,linked
UA51,UA5110,UA51100090000094901,Вигодянська територіальна громада,5110009,1,linked
UA51,UA5110,UA51100110000098468,Визирська територіальна громада,5110011,1,linked
UA51,UA5110,UA51100130000021533,Дальницька територіальна громада,5110013,1,linked
UA51,UA5110,UA51100150000090671,Дачненська територіальна громада,5110015,1,linked
UA51,UA5110,UA51100170000087238,Доброславська територіальна громада,5110017,1,linked
UA51,UA5110,UA51100190000060999,Красносільська територіальна громада,5110019,1,linked
UA51,UA5110,UA51100210000074534,Маяківська територіальна громада,5110021,1,linked
UA51,UA5110,UA51100230000045500,Нерубайська територіальна громада,5110023,1,linked
UA51,UA5110,UA51100250000055079,Овідіопольська територіальна громада,5110025,1,linked
UA51,UA5110,UA51100270000073549,Одеська територіальна громада,5110027,1,linked
UA51,UA5110,UA51100290000027993,Таїровська територіальна громада,5110029,1,linked
UA51,UA5110,UA51100310000010196,Теплодарська територіальна громада,5110031,1,linked
UA51,UA5110,UA51100330000051757,Усатівська територіальна громада,5110033,1,linked
UA51,UA5110,UA51100350000087099,Фонтанська територіальна громада,5110035,1,linked
UA51,UA5110,UA51100370000040590,Чорноморська територіальна громада,5110037,1,linked
UA51,UA5110,UA51100390000087217,Чорноморська територіальна громада,5110039,1,linked
UA51,UA5110,UA51100410000059549,Южненська територіальна громада,5110041,1,linked
UA51,UA5110,UA51100430000081326,Яськівська територіальна громада,5110043,1,linked
UA51,UA5112,UA51120010000025020,Ананьївська територіальна громада,5112001,1,linked
UA51,UA5112,UA51120030000075494,Балтська територіальна громада,5112003,1,linked
UA51,UA5112,UA51120050000071748,Долинська територіальна громада,5112005,1,linked
UA51,UA5112,UA51120070000097161,Зеленогірська територіальна громада,5112007,1,linked
UA51,UA5112,UA51120090000035170,Кодимська територіальна громада,5112009,1,linked
UA51,UA5112,UA51120110000047677,Куяльницька територіальна громада,5112011,1,linked
UA51,UA5112,UA51120130000064324,Любашівська територіальна громада,5112013,1,linked
UA51,UA5112,UA51120150000080138,Окнянська територіальна громада,5112015,1,linked
UA51,UA5112,UA51120170000076247,Піщанська територіальна громада,5112017,1,linked
UA51,UA5112,UA51120190000044451,Подільська територіальна громада,5112019,1,linked
UA51,UA5112,UA51120210000054996,Савранська територіальна громада,5112021,1,linked
UA51,UA5112,UA51120230000084853,Слобідська територіальна громада,5112023,1,linked
UA51,UA5114,UA51140010000090773,Великомихайлівська територіальна громада,5114001,1,linked
UA51,UA5114,UA51140030000062458,Великоплосківська територіальна громада,5114003,1,linked
UA51,UA5114,UA51140050000054980,Затишанська територіальна громада,5114005,1,linked
UA51,UA5114,UA51140070000052649,Захарівська територіальна громада,5114007,1,linked
UA51,UA5114,UA51140090000048720,Лиманська територіальна громада,5114009,1,linked
UA51,UA5114,UA51140110000053825,Новоборисівська територіальна громада,5114011,1,linked
UA51,UA5114,UA51140130000082333,Роздільнянська територіальна громада,5114013,1,linked
UA51,UA5114,UA51140150000095416,Степанівська територіальна громада,5114015,1,linked
UA51,UA5114,UA51140170000019764,Цебриківська територіальна громада,5114017,1,linked
UA53,UA5302,UA53020010000035494,Глобинська територіальна громада,5302001,1,linked
UA53,UA5302,UA53020030000081709,Горішньоплавнівська територіальна громада,5302003,1,linked
UA53,UA5302,UA53020050000041411,Градизька територіальна громада,5302005,1,linked
UA53,UA5302,UA53020070000049284,Кам’янопотоківська територіальна громада,5302007,1,linked
UA53,UA5302,UA53020090000045206,Козельщинська територіальна громада,5302009,1,linked
UA53,UA5302,UA53020110000092487,Кременчуцька територіальна громада,5302011,1,linked
UA53,UA5302,UA53020130000091122,Новогалещинська територіальна громада,5302013,1,linked
UA53,UA5302,UA53020150000098867,Оболонська територіальна громада,5302015,1,linked
UA53,UA5302,UA53020170000049108,Омельницька територіальна громада,5302017,1,linked
UA53,UA5302,UA53020190000090557,Піщанська територіальна громада,5302019,1,linked
UA53,UA5302,UA53020210000023587,Пришибська територіальна громада,5302021,1,linked
UA53,UA5302,UA53020230000086353,Семенівська територіальна громада,5302023,1,linked
UA53,UA5304,UA53040010000091190,Гребінківська територіальна громада,5304001,1,linked
UA53,UA5304,UA53040030000088898,Лубенська територіальна громада,5304003,1,linked
UA53,UA5304,UA53040050000091161,Новооржицька територіальна громада,5304005,1,linked
UA53,UA5304,UA53040070000083099,Оржицька територіальна громада,5304007,1,linked
UA53,UA5304,UA53040090000048649,Пирятинська територіальна громада,5304009,1,linked
UA53,UA5304,UA53040110000034949,Хорольська територіальна громада,5304011,1,linked
UA53,UA5304,UA53040130000097690,Чорнухинська територіальна громада,5304013,1,linked
UA53,UA5306,UA53060010000060316,Білоцерківська територіальна громада,5306001,1,linked
UA53,UA5306,UA53060030000045288,Великобагачанська територіальна громада,5306003,1,linked
UA53,UA5306,UA53060050000024229,Великобудищанська територіальна громада,5306005,1,linked
UA53,UA5306,UA53060070000077527,Великосорочинська територіальна громада,5306007,1,linked
UA53,UA5306,UA53060090000098426,Гадяцька територіальна громада,5306009,1,linked
UA53,UA5306,UA53060110000084138,Гоголівська територіальна громада,5306011,1,linked
UA53,UA5306,UA53060130000040567,Заводська територіальна громада,5306013,1,linked
UA53,UA5306,UA53060150000093603,Комишнянська територіальна громада,5306015,1,linked
UA53,UA5306,UA53060170000064030,Краснолуцька територіальна громада,5306017,1,linked
UA53,UA5306,UA53060190000015369,Лохвицька територіальна громада,5306019,1,linked
UA53,UA5306,UA53060210000044776,Лютенська територіальна громада,5306021,1,linked
UA53,UA5306,UA53060230000098362,Миргородська територіальна громада,5306023,1,linked
UA53,UA5306,UA53060250000043118,Петрівсько-Роменська територіальна громада,5306025,1,linked
UA53,UA5306,UA53060270000016329,Ромоданівська територіальна громада,5306027,1,linked
UA53,UA5306,UA53060290000047345,Сенчанська територіальна громада,5306029,1,linked
UA53,UA5306,UA53060310000047988,Сергіївська територіальна громада,5306031,1,linked
UA53,UA5306,UA53060330000036503,Шишацька територіальна громада,5306033,1,linked
UA53,UA5308,UA53080010000088479,Білицька територіальна громада,5308001,1,linked
UA53,UA5308,UA53080030000061078,Великорублівська територіальна громада,5308003,1,linked
UA53,UA5308,UA53080050000011754,Диканська територіальна громада,5308005,1,linked
UA53,UA5308,UA53080070000036333,Драбинівська територіальна громада,5308007,1,linked
UA53,UA5308,UA53080090000014431,Зіньківська територіальна громада,5308009,1,linked
UA53,UA5308,UA53080110000062015,Карлівська територіальна громада,5308011,1,linked
UA53,UA5308,UA53080130000014699,Кобеляцька територіальна громада,5308013,1,linked
UA53,UA5308,UA53080150000085889,Коломацька територіальна громада,5308015,1,linked
UA53,UA5308,UA53080170000047487,Котелевська територіальна громада,5308017,1,linked
UA53,UA5308,UA53080190000081150,Ланнівська територіальна громада,5308019,1,linked
UA53,UA5308,UA53080210000072644,Мартинівська територіальна громада,5308021,1,linked
